13107,東京都,墨田区,東吾嬬小学校,墨田区立花四丁目22番11号,35.708545,139.832054,,,,,,03-3617-8323,
13107,東京都,墨田区,押上小学校,墨田区押上三丁目46番17号,35.712018,139.819325,,,,,,03-3617-8325,
13107,東京都,墨田区,はなみずき高齢者在宅サービスセンター,墨田区八広三丁目22番14号,35.718384,139.827922,,,,,,03-3617-8734,
13107,東京都,墨田区,いきいきプラザ,墨田区文花一丁目32番2号,35.707637,139.823587,,,,,,03-3618-0961,
13107,東京都,墨田区,立花図書館,墨田区立花六丁目8番1号101号室,35.710483,139.834888,,,,,,03-3618-2620,
13107,東京都,墨田区,東墨田テニスコート,墨田区東墨田三丁目19番6号,35.718622,139.837243,,,,,,03-3618-3337,
13107,東京都,墨田区,立花吾嬬の森小学校,墨田区立花一丁目18番6号,35.706674,139.829353,,,,,,03-3618-4911,
13107,東京都,墨田区,社会福祉会館,墨田区東墨田二丁目7番1号,35.718954,139.830444,,,,,,03-3619-1051,
13107,東京都,墨田区,文花児童館,墨田区文花一丁目32番11号,35.70867,139.824404,,,,,,03-3619-5753,
13107,東京都,墨田区,立花児童館,墨田区立花一丁目27番9号,35.705552,139.828818,,,,,,03-3619-5781,
13107,東京都,墨田区,中川児童館,墨田区立花五丁目18番9号,35.712943,139.831007,,,,,,03-3619-7188,
13107,東京都,墨田区,外手児童館,墨田区本所二丁目6番9号,35.703005,139.800756,,,,,,03-3621-4531,
13107,東京都,墨田区,本所保健センター,墨田区東駒形一丁目6番4号,35.705436,139.79806,,,,,,03-3622-9137,
13107,東京都,墨田区,東駒形コミュニティ会館,墨田区東駒形四丁目14番1号,35.705478,139.807758,,,,,,03-3623-1141,
13107,東京都,墨田区,さくら橋コミュニティーセンター,墨田区向島二丁目3番8号,35.71369,139.805843,,,,,,03-3623-2181,
13107,東京都,墨田区,横川出張所,墨田区横川五丁目10番1号111号室,35.705605,139.816388,,,,,,03-3624-1581,
13107,東京都,墨田区,亀沢のぞみの家,墨田区亀沢四丁目18番11号,35.699034,139.808247,,,,,,03-3624-3154,
13107,東京都,墨田区,すみだ厚生会館,墨田区向島一丁目22番16号,35.71055,139.806095,,,,,,03-3624-4521,
13107,東京都,墨田区,外手小学校,墨田区本所二丁目1番16号,35.702613,139.800602,,,,,,03-3625-0301,
13107,東京都,墨田区,二葉小学校,墨田区石原二丁目1番5号,35.699265,139.800085,,,,,,03-3625-0305,
13107,東京都,墨田区,錦糸小学校,墨田区錦糸一丁目9番12号,35.698772,139.811377,,,,,,03-3625-0311,
13107,東京都,墨田区,言問小学校,墨田区向島五丁目40番14号,35.71856,139.811578,,,,,,03-3625-0315,
13107,東京都,墨田区,小梅小学校,墨田区向島二丁目4番10号,35.714446,139.805935,,,,,,03-3625-0321,
13107,東京都,墨田区,柳島小学校,墨田区横川五丁目2番30号,35.70342,139.817359,,,,,,03-3625-0325,
13107,東京都,墨田区,業平小学校,墨田区業平二丁目4番8号,35.706273,139.811495,,,,,,03-3625-0331,
13107,東京都,墨田区,横川小学校,墨田区東駒形四丁目18番4号,35.707165,139.806243,,,,,,03-3625-0335,
13107,東京都,墨田区,墨田中学校,墨田区向島四丁目25番22号,35.715036,139.811877,,,,,,03-3625-0351,
13107,東京都,墨田区,本所中学校,墨田区東駒形三丁目1番10号,35.705264,139.802762,,,,,,03-3625-0355,
13107,東京都,墨田区,両国中学校,墨田区横網一丁目8番1号,35.697474,139.796162,,,,,,03-3625-0361,
13107,東京都,墨田区,竪川中学校,墨田区亀沢四丁目11番15号,35.697015,139.805832,,,,,,03-3625-0365,
13107,東京都,墨田区,錦糸中学校,墨田区石原四丁目33番14号,35.701427,139.806952,,,,,,03-3625-0375,
13107,東京都,墨田区,家庭センター,墨田区亀沢三丁目24番2号,35.698409,139.804153,,,,,,03-3625-5177,
13107,東京都,墨田区,両国観光案内所,墨田区両国二丁目19番1号ザ・ホテルベルグランデ1階,35.695474,139.792169,,,,,,03-3631-0028,
13107,東京都,墨田区,緑図書館,墨田区緑二丁目24番5号,35.695759,139.800608,,,,,,03-3631-4621,
13107,東京都,墨田区,立川児童館,墨田区立川一丁目5番2号,35.69051,139.799481,,,,,,03-3633-2874,
13107,東京都,墨田区,大横川親水公園テニスコート,墨田区江東橋一丁目、緑四丁目地先,35.693972,139.808869,,,,,,03-3633-9117,
13107,東京都,墨田区,弓道場,墨田区江東橋四丁目2番3号,35.693537,139.819329,,,,,,03-3633-9463,
13107,東京都,墨田区,緑小学校,墨田区緑二丁目12番12号,35.694026,139.801342,,,,,,03-3634-6876,
13107,東京都,墨田区,中和小学校,墨田区菊川一丁目18番10号,35.690157,139.802725,,,,,,03-3634-7476,
13107,東京都,墨田区,両国小学校,墨田区両国四丁目26番6号,35.693773,139.795171,,,,,,03-3634-7876,
13107,東京都,墨田区,菊川小学校,墨田区立川四丁目12番15号,35.691629,139.807591,,,,,,03-3634-8176,
13107,東京都,墨田区,江東橋児童館,墨田区江東橋一丁目15番4号,35.695915,139.809686,,,,,,03-3634-8883,
13107,東京都,墨田区,すみだ産業会館,墨田区江東橋三丁目9番10号,35.695045,139.813668,,,,,,03-3635-4351,
13107,東京都,墨田区,竪川親水公園管理事務所,墨田区江東橋五丁目16番15号,35.692603,139.810814,,,,,,03-3635-9370,
13107,東京都,墨田区,すみだ生涯学習センター,墨田区東向島二丁目38番7号,35.721049,139.818305,,,,,,03-5247-2001,
13107,東京都,墨田区,すみだスポーツ健康センター,墨田区東墨田一丁目6番1号,35.716411,139.830548,,,,,,03-5247-7755,
13107,東京都,墨田区,すみだふれあいセンター福祉作業所,墨田区緑四丁目35番6号,35.695816,139.80741,,,,,,03-5600-2001,
13107,東京都,墨田区,すみだ障害者就労支援総合センター,墨田区緑四丁目25番4号,35.695506,139.807601,,,,,,03-5600-2004,
13107,東京都,墨田区,みどりコミュニティセンター,墨田区緑三丁目7番3号,35.693656,139.803319,,,,,,03-5600-5811,
13107,東京都,墨田区,墨田区役所夜間・休日受付窓口,墨田区吾妻橋一丁目23番20号,35.710914,139.801307,,,,,,03-5608-1111,
13107,東京都,墨田区,すみだ女性センター,墨田区押上二丁目12番7号111号室,35.712666,139.812104,,,,,,03-5608-1771,
13107,東京都,墨田区,すみだボランティアセンター分館,墨田区亀沢三丁目20番11号,35.697475,139.803429,,,,,,03-5608-2940,
13107,東京都,墨田区,墨田区休日応急診療所,墨田区向島三丁目36番7号,35.71332,139.810787,,,,,,03-5608-3700,
13107,東京都,墨田区,すみだ福祉保健センター,墨田区向島三丁目36番7号,35.713319,139.810758,,,,,,03-5608-3711,
13107,東京都,墨田区,横川コミュニティ会館,墨田区横川五丁目9番1号,35.705206,139.817461,,,,,,03-5608-4500,
13107,東京都,墨田区,すみだトリフォニーホール,墨田区錦糸一丁目2番3号,35.697221,139.810101,,,,,,03-5608-5400,
13107,東京都,墨田区,すみだリバーサイドホール,墨田区吾妻橋一丁目23番20号,35.71021,139.801603,,,,,,03-5608-6430,
13107,東京都,墨田区,ステップ学級,墨田区吾妻橋二丁目18番12号,35.710365,139.802526,,,,,,03-5608-6919,
13107,東京都,墨田区,両国屋内プール,墨田区横網一丁目8番1号両国中学校内,35.697777,139.796287,,,,,,03-5610-0050,
13107,東京都,墨田区,すみだ郷土文化資料館,墨田区向島二丁目3番5号,35.713899,139.805913,,,,,,03-5619-7034,
13107,東京都,墨田区,シルバープラザ梅若,墨田区墨田一丁目4番4号,35.729143,139.815348,,,,,,03-5630-8008,
13107,東京都,墨田区,スポーツプラザ梅若,墨田区墨田一丁目4番4号,35.729061,139.815897,,,,,,03-5630-8880,
13107,東京都,墨田区,ひきふね図書館,墨田区京島一丁目36番5号,35.71714,139.819275,,,,,,03-5655-2350,
13107,東京都,墨田区,なりひら高齢者在宅サービスセンター,墨田区業平五丁目6番2号,35.707076,139.818068,,,,,,03-5819-3741,
13107,東京都,墨田区,八広地域プラザ吾嬬の里,墨田区八広四丁目35番17号,35.722932,139.829436,,,,,,03-6657-0471,
13107,東京都,墨田区,すみだステップハウスおおぞら,墨田区文花一丁目32番7号,35.708162,139.823871,,,,,,03-6657-2603,
13107,東京都,墨田区,本所地域プラザBIGSHIP,墨田区本所一丁目13番4号,35.703189,139.798802,,,,,,03-6658-4601,
13107,東京都,墨田区,吾妻橋観光案内所,墨田区吾妻橋一丁目16番1号,35.70942,139.799952,,,,,,03-6658-8097,
13109,東京都,品川区,品川荘,静岡県伊東市広野1-3-17,34.96328,139.09131,,,,,,,
13109,東京都,品川区,しながわ水族館,東京都品川区勝島3-2-1,35.58901,139.73759,,,,,,,
13109,東京都,品川区,しながわ区民公園管理事務所,東京都品川区勝島3-2-2,35.58901,139.73759,,,,,,,
13109,東京都,品川区,しながわ区民公園プール管理棟,東京都品川区勝島3-2-2,35.58901,139.73759,,,,,,,
13109,東京都,品川区,月見橋在宅サービスセンター,東京都品川区南大井3-7-10,35.59172,139.7343,,,,,,,
13109,東京都,品川区,南大井図書館,東京都品川区南大井3-7-13,35.59172,139.7343,,,,,,,
13109,東京都,品川区,南大井シルバーセンター,東京都品川区南大井3-7-13,35.59172,139.7343,,,,,,,
13109,東京都,品川区,鈴ケ森中学校,東京都品川区南大井2-3-14,35.59274,139.73788,,,,,,,
13109,東京都,品川区,水神保育園,東京都品川区南大井6-2-15,35.59283,139.73332,,,,,,,
13109,東京都,品川区,鈴ケ森小学校,東京都品川区南大井4-16-2,35.59408,139.73447,,,,,,,
13109,東京都,品川区,南大井在宅サービスセンター,東京都品川区南大井5-19-1,35.59467,139.73389,,,,,,,
13109,東京都,品川区,水神児童センター,東京都品川区南大井5-13-19,35.59551,139.73419,,,,,,,
13109,東京都,品川区,区民斎場（なぎさ会館）,東京都品川区勝島3-1-3,35.59631,139.74156,,,,,,,
13109,東京都,品川区,南大井文化センター,東京都品川区南大井1-12-6,35.59653,139.73755,,,,,,,
13109,東京都,品川区,八潮わかば幼稚園,東京都品川区八潮5-6-32,35.59659,139.7496,,,,,,,
13109,東京都,品川区,品川歴史館,東京都品川区大井6-11-1,35.59663,139.73022,,,,,,,
13109,東京都,品川区,八潮南保育園,東京都品川区八潮5-8-41,35.59703,139.75186,,,,,,,
13109,東京都,品川区,伊藤幼稚園,東京都品川区西大井5-22-8,35.59735,139.71712,,,,,,,
13109,東京都,品川区,大井第三地域センター,東京都品川区西大井4-1-8,35.59771,139.72084,,,,,,,
13109,東京都,品川区,西大井ほっとサロン,東京都品川区西大井3-1-4,35.59777,139.72319,,,,,,,
13109,東京都,品川区,浜川幼稚園,東京都品川区南大井4-3-14,35.59794,139.73636,,,,,,,
13109,東京都,品川区,浜川小学校,東京都品川区南大井4-3-27,35.59794,139.73636,,,,,,,
13109,東京都,品川区,滝王子保育園,東京都品川区大井5-18-1,35.598,139.72781,,,,,,,
13109,東京都,品川区,大井図書館,東京都品川区大井5-19-14,35.59817,139.72887,,,,,,,
13109,東京都,品川区,大井第一小学校,東京都品川区大井6-1-32,35.5984,139.73149,,,,,,,
13109,東京都,品川区,伊藤小学校,東京都品川区西大井5-6-8,35.59868,139.71683,,,,,,,
13109,東京都,品川区,冨士見台中学校,東京都品川区西大井5-5-14,35.59873,139.71548,,,,,,,
13109,東京都,品川区,西大井福祉園,東京都品川区西大井5-7-24,35.59929,139.71703,,,,,,,
13109,東京都,品川区,八潮図書館,東京都品川区八潮5-10-27,35.59938,139.75262,,,,,,,
13109,東京都,品川区,八潮地域センター,東京都品川区八潮5-10-27,35.59938,139.75262,,,,,,,
13109,東京都,品川区,八潮在宅サービスセンター,東京都品川区八潮5-10-27,35.59938,139.75262,,,,,,,
13109,東京都,品川区,伊藤学園1,東京都品川区大井5-1-37,35.59969,139.72636,,,,,,,
13109,東京都,品川区,伊藤学園2,東京都品川区大井5-1-37,35.59969,139.72636,,,,,,,
13109,東京都,品川区,西大井在宅サービスセンター,東京都品川区西大井2-4-4,35.5998,139.72235,,,,,,,
13109,東京都,品川区,伊藤児童センター,東京都品川区西大井6-13-1,35.59996,139.71771,,,,,,,
13109,東京都,品川区,浜川中学校,東京都品川区東大井3-18-34,35.60001,139.73827,,,,,,,
13109,東京都,品川区,東大井区民集会所,東京都品川区東大井2-16-12,35.60033,139.74142,,,,,,,
13109,東京都,品川区,八潮学園1,東京都品川区八潮5-11-2,35.60078,139.7523,,,,,,,
13109,東京都,品川区,八潮学園2,東京都品川区八潮5-11-2,35.60078,139.7523,,,,,,,
13109,東京都,品川区,八潮学園3,東京都品川区八潮5-11-2,35.60078,139.7523,,,,,,,
13109,東京都,品川区,八潮学園4,東京都品川区八潮5-11-2,35.60078,139.7523,,,,,,,
13109,東京都,品川区,冨士見台児童センター,東京都品川区西大井6-1-8,35.60092,139.71378,,,,,,,
13109,東京都,品川区,かがやき園,東京都品川区西大井6-2-14,35.60094,139.71536,,,,,,,
13109,東京都,品川区,西大井保育園,東京都品川区西大井1-1-1,35.60097,139.72179,,,,,,,
13109,東京都,品川区,八潮西保育園,東京都品川区八潮5-4-16,35.60108,139.75069,,,,,,,
13109,東京都,品川区,大井保育園,東京都品川区東大井6-14-16,35.60114,139.73528,,,,,,,
13109,東京都,品川区,鮫浜小学校,東京都品川区東大井2-10-14,35.6014,139.74057,,,,,,,
13109,東京都,品川区,旗の台シルバーセンター,東京都品川区旗の台4-13-1,35.60155,139.70419,,,,,,,
13109,東京都,品川区,中延特別養護老人ホーム,東京都品川区中延6-8-8,35.60183,139.71149,,,,,,,
13109,東京都,品川区,大井倉田児童センター,東京都品川区大井4-11-34,35.60184,139.73378,,,,,,,
13109,東京都,品川区,大井在宅サービスセンター,東京都品川区大井4-14-8,35.60194,139.73232,,,,,,,
13109,東京都,品川区,西大井広場公園管理詰所,東京都品川区西大井1-4-10,35.60196,139.72308,,,,,,,
13109,東京都,品川区,関ヶ原シルバーセンター,東京都品川区東大井6-11-11,35.60221,139.7363,,,,,,,
13109,東京都,品川区,ピッコロ（重症心身障害者通所事業）,東京都品川区八潮5-3-8,35.60259,139.75186,,,,,,,
13109,東京都,品川区,上神明小学校,東京都品川区二葉4-4-10,35.60279,139.71535,,,,,,,
13109,東京都,品川区,山中小学校,東京都品川区大井3-7-19,35.60289,139.73018,,,,,,,
13109,東京都,品川区,源氏前小学校,東京都品川区中延6-2-18,35.60337,139.71167,,,,,,,
13109,東京都,品川区,荏原第五中学校,東京都品川区旗の台5-11-13,35.60337,139.70197,,,,,,,
13109,東京都,品川区,旗台小学校,東京都品川区旗の台4-7-11,35.60349,139.70422,,,,,,,
13109,東京都,品川区,東大井児童センター,東京都品川区東大井1-22-16,35.60352,139.74173,,,,,,,
13109,東京都,品川区,荏原第四地域センター,東京都品川区中延5-3-12,35.60366,139.70863,,,,,,,
13109,東京都,品川区,マイスクール八潮,東京都品川区八潮5-2-1   ,35.60381,139.75323,,,,,,,
13109,東京都,品川区,旗の台文化センター,東京都品川区旗の台5-19-5,35.60385,139.7003,,,,,,,
13109,東京都,品川区,大井第二地域センター,東京都品川区大井2-27-20,35.60418,139.73032,,,,,,,
13109,東京都,品川区,リサイクルショップリボン旗の台店,東京都品川区旗の台5-13-9,35.60426,139.70116,,,,,,,
13109,東京都,品川区,立会小学校,東京都品川区東大井4-15-9,35.60448,139.73969,,,,,,,
13109,東京都,品川区,一本橋児童センター,東京都品川区大井2-25-1,35.60458,139.72977,,,,,,,
13109,東京都,品川区,心身障害者福祉会館,東京都品川区旗の台5-2-2,35.605,139.70041,,,,,,,
13109,東京都,品川区,八潮北保育園,東京都品川区八潮5-1-3,35.60501,139.7523,,,,,,,
13109,東京都,品川区,源氏前図書館,東京都品川区中延4-14-17,35.60546,139.71014,,,,,,,
13109,東京都,品川区,鮫洲運動公園管理事務所,東京都品川区東大井1-4-11,35.60575,139.74463,,,,,,,
13109,東京都,品川区,きゅりあん1,東京都品川区東大井5-18-1,35.60618,139.73587,,,,,,,
13109,東京都,品川区,きゅりあん2,東京都品川区東大井5-18-1,35.60618,139.73587,,,,,,,
13109,東京都,品川区,きゅりあん3,東京都品川区東大井5-18-1,35.60618,139.73587,,,,,,,
13109,東京都,品川区,南ゆたか児童センター,東京都品川区豊町4-17-21,35.60647,139.72116,,,,,,,
13109,東京都,品川区,大井町サービスコーナー,東京都品川区大井1-2-1,35.60662,139.73485,,,,,,,
13109,東京都,品川区,豊葉の杜学園1,東京都品川区二葉1-3-40,35.60691,139.72572,,,,,,,
13109,東京都,品川区,豊葉の杜学園2,東京都品川区二葉1-3-40,35.60691,139.72572,,,,,,,
13109,東京都,品川区,豊葉の杜学園3,東京都品川区二葉1-3-40,35.60691,139.72572,,,,,,,
13109,東京都,品川区,二葉幼稚園,東京都品川区二葉1-3-40,35.60691,139.72572,,,,,,,
13109,東京都,品川区,大原小学校,東京都品川区戸越6-17-3,35.60713,139.71619,,,,,,,
13109,東京都,品川区,大原児童センター,東京都品川区戸越6-16-1,35.60715,139.7155,,,,,,,
13109,東京都,品川区,品川児童学園分室（戸越ルーム）,東京都品川区戸越6-16-14,35.60715,139.7155,,,,,,,
13109,東京都,品川区,西中延児童センター,東京都品川区西中延3-8-5,35.60726,139.70827,,,,,,,
13109,東京都,品川区,清水台小学校,東京都品川区旗の台1-11-17,35.60733,139.70273,,,,,,,
13109,東京都,品川区,品川観光協会,東京都品川区大井1-14-1,35.60756,139.73161,,,,,,,
13109,東京都,品川区,品川保育園,東京都品川区東大井5-8-21,35.60766,139.73758,,,,,,,
13109,東京都,品川区,二葉図書館,東京都品川区二葉1-4-25,35.6078,139.72672,,,,,,,
13109,東京都,品川区,東中延児童センター,東京都品川区東中延2-5-10,35.60784,139.71361,,,,,,,
13109,東京都,品川区,生活安全パトロールカー1,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,生活安全パトロールカー2,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,生活安全パトロールカー3,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,生活安全パトロールカー4,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,生活安全パトロールカー5,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,第三庁舎　3Ｆ,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,本庁舎　3Ｆ,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,貸出用1（地域活動課）,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,貸出用2（地域活動課）,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,貸出用1（健康課）,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,貸出用2（健康課）,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,貸出用3（健康課）,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,第二庁舎　3Ｆ,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,本庁舎　戸籍住民課入口,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
13109,東京都,品川区,リサイクルショップリボン大井町店,東京都品川区広町2-1-36,35.6083,139.73096,,,,,,,
