13106,東京都,台東区,石浜橋場こども園,台東区橋場1-35-1,35.7254375,139.807527,職員室入口手前右側,,月曜日 ～土曜日（　祝日　年末年始　除く）　7:15～19:15 オートロックのため　インターフォン対応,,,,
13106,東京都,台東区,台東区立産業研修センター,台東区橋場1-36-2,35.7240413,139.8082345,新館1階受付前,,火～日　ただし、祝日・祝日が月曜日にあたるときはその翌日・年末年始を除く8：30～22：00,,,,
13106,東京都,台東区,安田歯科医院,台東区浅草4‐46‐5,35.7188429,139.797161,診療室内,,月・水・木・金・土9：30～19：00　土9：30～16：00,,111-0032,,
13106,東京都,台東区,東京国立博物館　正門,台東区上野公園13-9,35.7176663,139.7757151,正門プラザ入口右,,火～日　※休館日：月曜日（祝休日の場合は翌火曜休館）9：30～17：00開館延長日等あり,,,,
13106,東京都,台東区,東日本旅客鉄道株式会社上野駅　中央改札内,上野7‐1‐1,35.7127339,139.7766989,精算機脇,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,東日本旅客鉄道株式会社上野駅　入谷改札内,上野7‐1‐1,35.7131343,139.7770498,精算機脇,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,東日本旅客鉄道株式会社上野駅　公園改札内,上野7‐1‐1,35.7137869,139.7760223,精算機脇,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,恩賜上野動物園　西園子ども動物園,台東区上野公園9-83,35.7145343,139.770198,西園子ども動物園曲室内,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,恩賜上野動物園　西園食堂,台東区上野公園9-83,35.714466,139.7688993,西園食堂小獣館側入口脇,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,恩賜上野動物園　西園池之端門事務所,台東区上野公園9-83,35.71455,139.7680704,西園池之端門事務所内窓口脇,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,宗教法人浅草寺　浅草寺福祉会館,浅草2‐3１‐８,35.7158853,139.7975106,浅草寺福祉会館内,,火～日9：00～17：00月曜日定休,,111-0032,,
13106,東京都,台東区,リバーサイドスポーツセンター（利用者貸出用）,台東区今戸1-1-10,35.7176357,139.8043626,体育館,,火～日　年末年始休館日除く　但し、第１月曜日および月曜日が祝日の場合は利用可能火～日9:00～22:00　但し、第１月曜日および月曜日が祝日の場合は9:00～18:00体育館受付にて貸出,,,,
13106,東京都,台東区,リバーサイドスポーツセンター（体育館1階）,台東区今戸1-1-10,35.717647,139.8043418,体育館１階通用口内,,火～日　年末年始休館日除く　但し、第１月曜日および月曜日が祝日の場合は利用可能火～日9:00～22:00　但し、第１月曜日および月曜日が祝日の場合は9:00～18:00早朝利用　AM6:00~AM9:00までは、オートロックのためインターフォンで管理委託職員で対応可能,,,,
13106,東京都,台東区,リバーサイドスポーツセンター（体育館4階）,台東区今戸1-1-10,35.7176244,139.8043211,体育館４階　競技場入口付近,,火～日　年末年始休館日除く　但し、第１月曜日および月曜日が祝日の場合は利用可能火～日9:00～22:00　但し、第１月曜日および月曜日が祝日の場合は9:00～18:00　,,,,
13106,東京都,台東区,東京文化会館　大ホール,台東区上野公園5-45,35.7142592,139.7753378,大ホール３階回廊,,休館日（月に２回程度）以外10：00～22：00,,,,
13106,東京都,台東区,東京都交通局浅草線浅草橋駅　JR浅草橋方面改札口,台東区浅草橋1‐18‐11,35.6973942,139.7862595,地下1階　　切符売り場,,全日始発～終電4：50～24：30　,,111-0053,,
13106,東京都,台東区,首都圏新都市鉄道株式会社つくばエクスプレス浅草駅,台東区西浅草3‐1‐11,35.7141597,139.7925178,地下1階　改札内エスカレーター脇,,全日5：10～24：20,,111-0035,,
13106,東京都,台東区,首都圏新都市鉄道株式会社つくばエクスプレス新御徒町駅,台東区小島2‐21‐18,35.7069732,139.7824718,地下1階　改札内駅事務室前,,全日5：00～24：20,,111-0056,,
13106,東京都,台東区,東京地下鉄株式会社日比谷線入谷駅,台東区入谷1‐6‐4,35.7212991,139.7850033,地下１階　事務室脇,,全日5：00～24：00,,110-0013,,
13106,東京都,台東区,東京地下鉄株式会社日比谷線三ノ輪駅,台東区三ノ輪2‐14‐7,35.7292318,139.7909721,地下１階　事務室脇,,全日5：00～24：20,,110-0011,,
13106,東京都,台東区,東京都交通局浅草線浅草橋駅　浅草橋駅駅長事務室コンコース,台東区浅草橋1‐18‐11,35.6980254,139.7867218,地下1階　浅草橋駅駅長事務室コンコース,,全日始発～終電4：50～24：30,,111-0053,,
13106,東京都,台東区,清島温水プール,台東区東上野6-16-8,35.7135828,139.7832899,地下1階エレベーター前,,月～日　年末年始休館日除く月～日8:30～21:00但し、第1・3・5月曜日と年末年始休館日除く,,,,
13106,東京都,台東区,浅草高校温水プール,台東区今戸1-8-13,35.7193816,139.8025147,地下1階プール監視室,,区民開放日のみ区民開放日の11：30～21：00,,,,
13106,東京都,台東区,ベルモントホテル,台東区柳橋1‐2‐8,35.6958134,139.7867058,地下1階フロント内,,全日24時間可能,,111-0052,,
13106,東京都,台東区,東京地下鉄株式会社日比谷線仲御徒町駅,上野5‐24‐12,35.7069057,139.7762041,地下1階駅改札口正面,,全日5：00～24：00,,110-0005,,
13106,東京都,台東区,東京都交通局都営浅草線浅草駅　駒形橋方面改札口,台東区駒形1‐12‐14,35.7085966,139.7959736,地下1階改札口,,全日始発～終電5：00～24：30　,,111-0043,,
13106,東京都,台東区,東京都交通局都営浅草線浅草駅　雷門方面改札口,台東区駒形1‐12‐14,35.709132,139.7965536,地下1階改札口,,全日始発～終電5：00～24：30　,,111-0043,,
13106,東京都,台東区,雷門地下駐車場,台東区雷門2-18先,35.710357,139.7962535,地下1階管理室前,,月～日　7：00～23：00,,,,
13106,東京都,台東区,東京地下鉄株式会社銀座線上野駅,東上野3‐19‐6,35.7119354,139.7764338,地下1階銀座線事務室脇,,全日5：00～24：00,,110-0015,,
13106,東京都,台東区,東京地下鉄株式会社銀座線上野広小路駅,上野3‐29‐3,35.7077148,139.7729912,地下1階事務室脇,,全日5：00～24：00,,110-0005,,
13106,東京都,台東区,東京地下鉄株式会社銀座線田原町駅,西浅草1‐1‐18,35.7097489,139.7909599,地下1階事務室脇,,全日5：00～24：00,,111-0035,,
13106,東京都,台東区,東京地下鉄株式会社銀座線稲荷町駅,東上野3‐33‐11,35.7113546,139.7825335,地下1階事務室脇,,全日5：00～24：00,,110-0015,,
13106,東京都,台東区,東京地下鉄株式会社日比谷線上野駅,東上野3‐19‐6,35.7114735,139.7768468,地下1階日比谷線事務室前,,全日5：00～24：00,,110-0015,,
13106,東京都,台東区,東京地下鉄株式会社銀座線浅草駅,浅草1‐1‐3,35.7108333,139.7974986,地下1階雷門口改札横,,全日5：00～24：00,,111-0032,,
13106,東京都,台東区,上野中央通り地下駐車場,台東区上野2-13先,35.7101193,139.7731301,地下2階管理室,,全日24時間対応,,,,
13106,東京都,台東区,東京都美術館　地下３階,台東区上野公園8-36,35.7171739,139.7727548,地下３階ＥＶホール横,,月～日　※休館日：毎月第１・第３月曜日9：30～17：30　※備考参照開館日の開館時間中利用可　※特別展開催中の金曜日は２０時まで開館延長,,,,
13106,東京都,台東区,東日本旅客鉄道株式会社上野駅地下４階　新幹線下りホーム,上野7‐1‐1,35.713946,139.7779956,地下４階（１９・２０番線）事務室脇,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,東日本旅客鉄道株式会社上野駅地下４階　新幹線上りホーム,上野7‐1‐1,35.7139854,139.777892,地下４階（２１・２２番線）事務室脇,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,千束通商店街振興組合（株式会社ダイマス）,台東区浅草4‐23‐8,35.7191922,139.7948696,店頭横　外側,,全日24時間可能,,111-0032,,
13106,東京都,台東区,千束通商店街振興組合（川元薬局）,台東区浅草5‐57‐8,35.7216442,139.7967971,店頭横　外側,,全日24時間可能,,111-0032,,
13106,東京都,台東区,タリーズコーヒー隅田公園店,台東区花川戸1‐1‐31　 隅田公園内,35.7134044,139.8011072,店内,,全日9：00～21：00,,111-0033,,
13106,東京都,台東区,上野グリーンサロン,台東区上野公園7‐47,35.7149996,139.7763752,店内出入口正面,,火～日10：00～19：00　冬季期間（12月1日～3月20日）10:00～17:00月曜不定休（ただし、祝日に当たる場合は翌日）　年末年始休業,,110-0007,,
13106,東京都,台東区,有限会社　今半別館,台東区浅草2‐2‐5,35.7131392,139.7969086,店舗入り口,,全日24時間可能,,111-0032,,
13106,東京都,台東区,恩賜上野動物園　東園バードハウス,台東区上野公園9-83,35.7174978,139.7705757,東園バードハウス１階入口脇,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,恩賜上野動物園　東園食堂,台東区上野公園9-83,35.7162021,139.7707908,東園食堂入口脇,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,恩賜上野動物園　東園総合案内所,台東区上野公園9-83,35.7161071,139.7721172,東園総合案内所１階,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,恩賜上野動物園　東園表門案内事務所,台東区上野公園9-83,35.71582,139.7726839,東園表門案内事務所出口扉脇,,火～日9：30～17：00ＡＥＤは動物園内にあるため、入園する必要あり,,,,
13106,東京都,台東区,東京国立博物館　東洋館,台東区上野公園13-9,35.7179428,139.7766751,東洋館エントランスインフォメーション,,火～日　※休館日：月曜日（祝休日の場合は翌火曜休館）9：30～17：00開館延長日等あり,,,,
13106,東京都,台東区,東京法務局台東出張所,台東区台東1-26-2,35.7016874,139.7773151,二階相談コーナー脇,,月～金（平日）8：30～17：15,,,,
13106,東京都,台東区,独立行政法人 国立科学博物館,台東区上野公園7‐20,35.7163211,139.7764966,日本館地下１階総合案内前,,火～日9：00～17：00（開館日・開館時間中のみ）,,110-0007,,
13106,東京都,台東区,東京芸術大学 　保健管理センター,台東区上野公園12‐8,35.7195487,139.773027,入口,,全日7：30～20：00　上記以外閉門時は警備員が対応可能,,110-0007,,
13106,東京都,台東区,和多田印刷株式会社,台東区台東4-8-7友泉御徒町ビル5F,35.7060962,139.776473,入口右側,,月～金9：00～18：00,,,,
13106,東京都,台東区,国際空手道連盟 極真会館 本部直轄　浅草道場,台東区花川戸1‐3‐6 花川戸ビル1F,35.7121204,139.7991989,入口付近,,月～日月～土9：00～21：00　日　9：00～12：00祝祭日休館,,111-0033,,
13106,東京都,台東区,東京国立博物館　平成館,台東区上野公園13-9,35.7197451,139.7757067,平成館エントランスインフォメーション,,火～日　※休館日：月曜日（祝休日の場合は翌火曜休館）9：30～17：00開館延長日等あり,,,,
13106,東京都,台東区,東京国立博物館　法隆寺宝物館,台東区上野公園13-9,35.7186571,139.7743052,法隆寺宝物館エントランスインフォメーション,,火～日　※休館日：月曜日（祝休日の場合は翌火曜休館）9：30～17：00開館延長日等あり,,,,
13106,東京都,台東区,東京国立博物館　本館,台東区上野公園13-9,35.7186524,139.7762187,本館エントランス左手スロープ付近,,火～日　※休館日：月曜日（祝休日の場合は翌火曜休館）9：30～17：00開館延長日等あり,,,,
13106,東京都,台東区,宗教法人浅草寺　本堂,浅草2‐3‐1,35.7146061,139.7967105,本堂内,,全日4月～9月6：00～17：00　10月～3月6：30～17：00,,111-0032,,
13106,東京都,台東区,東日本旅客鉄道株式会社御徒町駅　南口,上野5,35.7067639,139.7745122,有人改札,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,東日本旅客鉄道株式会社御徒町駅　北口,上野5,35.7078008,139.7747541,有人改札,,全日駅営業時間内工事等により変更の可能性あり,,110-0005,,
13106,東京都,台東区,東日本旅客鉄道株式会社鶯谷駅　南口,根岸1,35.7203198,139.7790373,有人改札内,,全日駅営業時間内工事等により変更の可能性あり,,110-0003,,
13106,東京都,台東区,東日本旅客鉄道株式会社鶯谷駅　北口,根岸1,35.7223306,139.7774684,有人改札内,,全日駅営業時間内工事等により変更の可能性あり,,110-0003,,
13106,東京都,台東区,上野小学校,台東区東上野6-16-8,35.7134082,139.7837982,幼稚園側体育館入口そば,,月～金　8：15～16：45　学校授業日　体育館開放日　職員在勤時　利用可能　オートロックのためインターフォン対応,,,,
13106,東京都,台東区,陸上競技場,台東区今戸1-1-10,35.7183514,139.8048667,陸上競技場,,火～日　年末年始休館日除く　但し、第１月曜日および月曜日が祝日の場合は利用可能火～日9:00～21:30　但し、第１月曜日および月曜日が祝日の場合は9:00～18:00陸上競技場受付にて貸出,,,,
13107,東京都,墨田区,堤通公園テニスコート,墨田区堤通一丁目8番１号,35.724388,139.810707,,,,,,03-3610-4170,
13107,東京都,墨田区,すみだ健康ハウス,墨田区東墨田一丁目2番6号,35.717575,139.829816,,,,,,03-3610-5711,
13107,東京都,墨田区,八広児童館,墨田区八広二丁目38番14号,35.715898,139.828097,,,,,,03-3611-2227,
13107,東京都,墨田区,東向島児童館,墨田区東向島六丁目6番12号,35.721452,139.819712,,,,,,03-3611-2500,
13107,東京都,墨田区,文花出張所,墨田区文花一丁目32番1号102号室,35.708189,139.824706,,,,,,03-3611-4723,
13107,東京都,墨田区,向島保健センター,墨田区東向島五丁目16番2号,35.725915,139.821203,,,,,,03-3611-6135,
13107,東京都,墨田区,すみだ環境ふれあい館,墨田区文花一丁目32番9号,35.708485,139.82398,,,,,,03-3611-6355,
13107,東京都,墨田区,東墨田会館,墨田区東墨田二丁目12番9号,35.721369,139.83263,,,,,,03-3612-0286,
13107,東京都,墨田区,わんぱく天国,墨田区押上一丁目47番8号,35.709285,139.817549,,,,,,03-3612-1456,
13107,東京都,墨田区,すみだボランティアセンター,墨田区東向島二丁目17番14号,35.718422,139.815615,,,,,,03-3612-2940,
13107,東京都,墨田区,立花ゆうゆう館,墨田区立花六丁目8番1号102号室,35.710709,139.834908,,,,,,03-3613-3911,
13107,東京都,墨田区,たちばなホーム,墨田区立花三丁目10番1号,35.705325,139.833116,,,,,,03-3613-8718,
13107,東京都,墨田区,墨田福祉作業所,墨田区八広一丁目16番22号,35.719812,139.822145,,,,,,03-3613-8735,
13107,東京都,墨田区,旧鐘淵中学校,墨田区堤通二丁目11番1号,35.738548,139.816306,,,,,,03-3614-0101,
