13223,東京都,武蔵村山市,市立第三中学校,東京都武蔵村山市神明4‐117‐1,35.74971,139.40416,,,,,,042-564-3001,
13223,東京都,武蔵村山市,市立第四中学校,東京都武蔵村山市大南2‐79‐1,35.74018,139.40056,,,,,,042-564-4341,
13223,東京都,武蔵村山市,保健相談センターお伊勢の森分室,東京都武蔵村山市中央2‐118,35.75104,139.3936,,,,,,042-564-5421,
13223,東京都,武蔵村山市,中藤地区会館,東京都武蔵村山市中藤3‐16,35.75697,139.40074,,,,,,042-565-0113,
13223,東京都,武蔵村山市,市民会館さくらホール,東京都武蔵村山市本町1‐17‐1 ,35.75389,139.38696,,,,,,042-565-0226,
13223,東京都,武蔵村山市,武蔵村山市役所,東京都武蔵村山市本町1‐1‐1,35.75475,139.38736,,,,,,042-565-1111,(1)開館日：月から金曜日の午前8時30分から午後5時 (2)休館日：土・日・祝休日・年末年始(12月29日から1月3日)
13223,東京都,武蔵村山市,保健相談センター,東京都武蔵村山市本町1‐23,35.75282,139.38742,,,,,,042-565-9315,
13223,東京都,武蔵村山市,見守り番大南,東京都武蔵村山市大南2‐86‐3 ,35.7391,139.40132,,,,,,042-566-0153,
13223,東京都,武蔵村山市,見守り番中原,東京都武蔵村山市残堀5‐137‐1,35.75379,139.36604,,,,,,042-569-0153,
13223,東京都,武蔵村山市,中久保図書館,東京都武蔵村山市本町2‐77‐1,35.75453,139.38297,,,,,,042-569-1501,
13223,東京都,武蔵村山市,緑が丘ふれあいセンター,東京都武蔵村山市緑が丘1460　都営村山団地1111号棟1階,35.74046,139.40483,,,,,,042-590-0755,
13223,東京都,武蔵村山市,市民総合センター,東京都武蔵村山市学園4‐5‐1,35.74613,139.40326,,,,,,042-590-1185,(1)開館日：月から金曜日の午前8時30分から午後5時 (2)休館日：土・日・祝休日・年末年始(12月29日から1月3日)
